boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1743459;Lyngevej 45; 2640 Hedehusene;2640;3195000.0;110.0;905.0;3.0;0.0;1958.0;D;3047.0;110.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743459;https://maps.google.com/?q=56.210479,10.49638
1743434;Kamstrupsti 20; 4000 Roskilde;4000;3450000.0;137.0;2114.0;7.0;0.0;1920.0;D;3945.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743434;https://maps.google.com/?q=55.622209,12.08557
1743456;Ejbyvej 54; 2740 Skovlunde;2740;4195000.0;167.0;815.0;5.0;0.0;1971.0;D;5037.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743456;https://maps.google.com/?q=55.489163,12.082741
1743561;Skovbovængets Sidealle 21; 4000 Roskilde;4000;4250000.0;133.0;429.0;5.0;0.0;1923.0;D;2331.0;66.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743561;https://maps.google.com/?q=55.634294,12.076748
1743404;Snedronningvej 26; 2730 Herlev;2730;4695000.0;178.0;1120.0;5.0;0.0;1937.0;D;4162.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743404;https://maps.google.com/?q=55.724453,12.447789
1743308;Harald Hejns Alle 13; 2860 Søborg;2860;4850000.0;148.0;924.0;6.0;0.0;1956.0;D;3867.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743308;https://maps.google.com/?q=55.750026,12.483809
1743497;Gustav Webersvej 11; 3520 Farum;3520;5998000.0;272.0;1316.0;8.0;0.0;1961.0;D;5731.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743497;https://maps.google.com/?q=55.810322,12.370636
1743539;Solsortevej 6; 2970 Hørsholm;2970;6500000.0;149.0;840.0;6.0;0.0;1966.0;D;5818.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743539;https://maps.google.com/?q=55.331243,12.26652
1743481;Attemosevej 24; Søllerød;2840;11995000.0;154.0;1280.0;6.0;0.0;1915.0;F;8292.0;0.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743481;https://maps.google.com/?q=55.812756,12.509149
1743479;Stigaardsvej 6; 2900 Hellerup;2900;15995000.0;157.0;515.0;6.0;0.0;1901.0;E;6594.0;95.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743479;https://maps.google.com/?q=55.744712,12.575915
1743096;Elmedalen 15; 3540 Lynge;3540;3250000.0;126.0;960.0;4.0;0.0;1969.0;C;3779.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1743096;https://maps.google.com/?q=55.840319,12.275452
1742893;Hasselvej 62; 2740 Skovlunde;2740;3350000.0;120.0;746.0;3.0;0.0;1965.0;-;4536.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742893;https://maps.google.com/?q=55.792647,12.480619
1743064;Midtervej 37; 2630 Taastrup;2630;3495000.0;136.0;798.0;6.0;0.0;1969.0;C;3732.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1743064;https://maps.google.com/?q=55.682139,12.238815
1742764;Rybjerg Alle 95; 2860 Søborg;2860;4195000.0;146.0;761.0;4.0;0.0;1959.0;F;3794.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742764;https://maps.google.com/?q=55.726878,12.459119
1742827;Tranevej 11; 4000 Roskilde;4000;4995000.0;179.0;790.0;5.0;0.0;1959.0;D;4258.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742827;https://maps.google.com/?q=56.800564,10.269689
1742990;Bregnerød Byvej 15D; 3520 Farum;3520;4995000.0;196.0;800.0;6.0;0.0;1999.0;C;3913.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742990;https://maps.google.com/?q=55.832437,12.37101
1742814;Bårsevej 15; 2650 Hvidovre;2650;5195000.0;122.0;403.0;4.0;0.0;1957.0;C;3904.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742814;https://maps.google.com/?q=55.162707,11.931844
1742988;Trevangsvej 193; 3520 Farum;3520;5750000.0;133.0;2614.0;4.0;0.0;1988.0;B;4593.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742988;https://maps.google.com/?q=55.827456,12.34908
1743030;Dybedalsvej 6; 3520 Farum;3520;5995000.0;214.0;1070.0;7.0;0.0;1969.0;D;6203.0;74.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1743030;https://maps.google.com/?q=55.809744,12.38637
1742987;Lundbjerggård 5; 4000 Roskilde;4000;6245000.0;166.0;724.0;5.0;0.0;2019.0;A15;5602.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742987;https://maps.google.com/?q=55.628184,12.133839
1743099;Bredevej 105; 2830 Virum;2830;6995000.0;157.0;767.0;5.0;0.0;1923.0;C;5247.0;18.0;1.35;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1743099;https://maps.google.com/?q=55.797114,12.493154
1742983;Virum Stationsvej 159; 2830 Virum;2830;7195000.0;110.0;758.0;5.0;0.0;1954.0;D;6180.0;59.0;1.06;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742983;https://maps.google.com/?q=55.788137,12.462493
1742940;Bovneager 151; 2600 Glostrup;2600;7795000.0;199.0;795.0;7.0;0.0;2008.0;A2;4897.0;88.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742940;https://maps.google.com/?q=55.681636,12.420213
1742759;Schimmelmanns Have 9; 2930 Klampenborg;2930;17000000.0;271.0;1304.0;6.0;0.0;1971.0;C;12420.0;0.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1742759;https://maps.google.com/?q=55.771771,12.587021
1743094;Emilievej 9A; 2920 Charlottenlund;2920;18300000.0;220.0;596.0;8.0;0.0;1884.0;D;7507.0;10.0;;2021-01-29 00:00:00;9;https://www.boliga.dk/bolig/1743094;https://maps.google.com/?q=55.757564,12.565161
1742533;Septembervej 38; 2860 Søborg;2860;3995000.0;118.0;600.0;4.0;0.0;1961.0;E;3446.0;65.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742533;https://maps.google.com/?q=55.728418,12.469713
1742399;Holbækvej 29; 4000 Roskilde;4000;3995000.0;121.0;711.0;4.0;0.0;1936.0;C;3754.0;93.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742399;https://maps.google.com/?q=55.609561,11.584562
1742531;I G Smiths Alle 16; 2650 Hvidovre;2650;4495000.0;125.0;673.0;5.0;0.0;1954.0;E;4489.0;35.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742531;https://maps.google.com/?q=55.651653,12.481931
1742624;Rønnealle 38; 3450 Allerød;3450;4675000.0;154.0;730.0;5.0;0.0;1962.0;E;4230.0;0.0;200.33;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742624;https://maps.google.com/?q=56.338038,9.24709
1742436;Østervej 37; 2750 Ballerup;2750;4750000.0;143.0;836.0;5.0;0.0;1954.0;C;4274.0;79.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742436;https://maps.google.com/?q=54.946503,11.776252
1742521;Smakkegårdsvej 197; 2820 Gentofte;2820;4850000.0;189.0;1077.0;7.0;0.0;1891.0;D;5786.0;0.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742521;https://maps.google.com/?q=55.76144,12.522928
1742712;Knuds Alle 22; 2800 Kongens Lyngby;2800;5395000.0;110.0;709.0;4.0;0.0;1949.0;C;4465.0;80.0;1.98;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742712;https://maps.google.com/?q=55.753428,12.485723
1742655;P. Mogensensvej 38; 3400 Hillerød;3400;5995000.0;232.0;779.0;10.0;0.0;1936.0;D;3963.0;116.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742655;https://maps.google.com/?q=55.925265,12.294518
1742360;Peder Godskes Vej 28; 2830 Virum;2830;6595000.0;118.0;848.0;5.0;0.0;1953.0;G;6063.0;54.0;1.3;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742360;https://maps.google.com/?q=55.792349,12.452185
1742358;Damsholtevej 17; 2970 Hørsholm;2970;19500000.0;334.0;19690.0;8.0;0.0;1960.0;B;12359.0;0.0;;2021-01-28 00:00:00;10;https://www.boliga.dk/bolig/1742358;https://maps.google.com/?q=55.897093,12.431239
1742185;Muslingevej 3; 2650 Hvidovre;2650;3195000.0;89.0;560.0;3.0;0.0;1962.0;E;4036.0;0.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742185;https://maps.google.com/?q=55.834309,11.955323
1742165;Frederiksværksgade 90B; 3400 Hillerød;3400;3395000.0;130.0;747.0;4.0;0.0;1966.0;E;3483.0;0.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742165;https://maps.google.com/?q=55.939063,12.279957
1742292;Klosterengen 100; 4000 Roskilde;4000;3995000.0;177.0;803.0;7.0;0.0;1971.0;C;4733.0;0.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742292;https://maps.google.com/?q=55.651895,12.10703
1742031;Marie Grubbes Alle 21; 2800 Kongens Lyngby;2800;4495000.0;90.0;440.0;5.0;0.0;1959.0;D;3689.0;50.0;1.98;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742031;https://maps.google.com/?q=55.757862,12.477492
1742127;Allerødvej 19A; 3450 Allerød;3450;5245000.0;148.0;772.0;6.0;0.0;1924.0;D;4343.0;40.0;0.59;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742127;https://maps.google.com/?q=55.867047,12.359538
1742201;Ellesletten 4; Trørød;2950;5250000.0;119.0;524.0;4.0;0.0;1887.0;D;5153.0;20.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742201;https://maps.google.com/?q=55.838671,12.53962
1742195;Hjorthøj 23; 2800 Kongens Lyngby;2800;5495000.0;112.0;715.0;4.0;0.0;1965.0;D;5581.0;0.0;3.76;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742195;https://maps.google.com/?q=55.796061,12.537204
1742126;Kløverprisvej 133; 2650 Hvidovre;2650;5495000.0;172.0;645.0;6.0;0.0;1955.0;E;4725.0;79.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742126;https://maps.google.com/?q=55.658354,12.457245
1742125;Vingen 1; 2970 Hørsholm;2970;5495000.0;174.0;1035.0;6.0;0.0;1996.0;D;5007.0;0.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742125;https://maps.google.com/?q=55.857306,12.498112
1742044;Kirke Værløsevej 44A; 3500 Værløse;3500;5500000.0;144.0;788.0;4.0;0.0;1964.0;D;4263.0;0.0;2.9;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742044;https://maps.google.com/?q=55.7852,12.3274708
1742287;Fjordvænget 8; 4000 Roskilde;4000;5700000.0;140.0;855.0;5.0;0.0;1959.0;D;5609.0;0.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742287;https://maps.google.com/?q=55.127618,11.81009
1742043;Markvangen 6; 2820 Gentofte;2820;8500000.0;188.0;1040.0;5.0;0.0;1950.0;D;6146.0;133.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742043;https://maps.google.com/?q=56.211553,10.702503
1742123;Lyngbakkevej 9; 2840 Holte;2840;9795000.0;182.0;1237.0;6.0;0.0;1957.0;D;8452.0;0.0;;2021-01-27 00:00:00;11;https://www.boliga.dk/bolig/1742123;https://maps.google.com/?q=55.815039,12.511014
1741926;Gammel Vindingevej 19; 4000 Roskilde;4000;3000000.0;115.0;788.0;3.0;0.0;1912.0;D;3314.0;0.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741926;https://maps.google.com/?q=55.635252,12.112455
1741678;Jensensvej 18; 3400 Hillerød;3400;3495000.0;134.0;567.0;5.0;0.0;1919.0;D;3251.0;30.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741678;https://maps.google.com/?q=55.934214,12.288348
1741916;Hovmarken 43; 2640 Hedehusene;2640;3795000.0;128.0;934.0;5.0;0.0;1970.0;C;3476.0;86.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741916;https://maps.google.com/?q=54.965217,12.39052
1741943;Åhaven 14; 3400 Hillerød;3400;4495000.0;131.0;789.0;5.0;0.0;2000.0;C;3910.0;0.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741943;https://maps.google.com/?q=55.596109,9.431105
1741918;Birkedal 19; 2800 Kongens Lyngby;2800;6150000.0;112.0;659.0;5.0;0.0;1957.0;E;5454.0;66.0;1.53;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741918;https://maps.google.com/?q=55.76155,12.481781
1741708;Stormly 28; 3500 Værløse;3500;6950000.0;173.0;845.0;6.0;0.0;1964.0;D;5416.0;0.0;3.54;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741708;https://maps.google.com/?q=55.75805,12.409151
1741923;Trongårdsparken 53; 2800 Kongens Lyngby;2800;6995000.0;149.0;1200.0;4.0;0.0;1964.0;D;6455.0;0.0;1.94;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741923;https://maps.google.com/?q=55.775785,12.53089
1741847;Havsgårdsvej 29; 2900 Hellerup;2900;7500000.0;167.0;725.0;7.0;0.0;1969.0;E;5027.0;48.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741847;https://maps.google.com/?q=55.72522,12.551212
1741888;Enighedsvej 3; 2800 Kongens Lyngby;2800;8495000.0;157.0;1079.0;5.0;0.0;1906.0;F;6082.0;23.0;82.32;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741888;https://maps.google.com/?q=55.064848,12.102834
1741750;Schimmelmannsvej 37; 2920 Charlottenlund;2920;19995000.0;174.0;798.0;6.0;0.0;1929.0;C;8273.0;97.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741750;https://maps.google.com/?q=55.766992,12.580352
1741955;Norgesmindevej 13; 2900 Hellerup;2900;32000000.0;228.0;1182.0;6.0;0.0;1915.0;C;9923.0;124.0;;2021-01-26 00:00:00;12;https://www.boliga.dk/bolig/1741955;https://maps.google.com/?q=55.725126,12.574041
1741599;Holmebakken 6; Gundsømagle;4000;2895000.0;114.0;308.0;4.0;0.0;2011.0;B;2691.0;0.0;;2021-01-25 00:00:00;13;https://www.boliga.dk/bolig/1741599;https://maps.google.com/?q=55.49127,8.453846
1741597;Frederiksholms Sidevej 10; 2630 Taastrup;2630;4695000.0;167.0;1852.0;3.0;0.0;2015.0;A15;3209.0;0.0;;2021-01-25 00:00:00;13;https://www.boliga.dk/bolig/1741597;https://maps.google.com/?q=55.692521,12.26648
1741613;Strandengen 10; 4000 Roskilde;4000;8900000.0;187.0;777.0;6.0;0.0;1947.0;C;5037.0;62.0;;2021-01-25 00:00:00;13;https://www.boliga.dk/bolig/1741613;https://maps.google.com/?q=55.795495,12.051843
1741626;Sølystparken 6; 2930 Klampenborg;2930;24500000.0;340.0;2212.0;10.0;0.0;1950.0;D;21995.0;113.0;;2021-01-25 00:00:00;13;https://www.boliga.dk/bolig/1741626;https://maps.google.com/?q=55.770725,12.591095
1741478;Parallelvej 59; 2650 Hvidovre;2650;3995000.0;163.0;704.0;5.0;0.0;1962.0;D;4709.0;45.0;;2021-01-24 00:00:00;14;https://www.boliga.dk/bolig/1741478;https://maps.google.com/?q=55.750293,11.319297
1741483;Enrumvej 33; 2950 Vedbæk;2950;7995000.0;144.0;891.0;4.0;0.0;1976.0;B;8303.0;0.0;;2021-01-24 00:00:00;14;https://www.boliga.dk/bolig/1741483;https://maps.google.com/?q=55.838119,12.566117
1741537;Bindesbøllsvej 31; 2920 Charlottenlund;2920;12900000.0;191.0;852.0;5.0;0.0;1953.0;D;9030.0;24.0;;2021-01-24 00:00:00;14;https://www.boliga.dk/bolig/1741537;https://maps.google.com/?q=55.768197,12.568665
1741477;Rørsøvej 3; 2920 Charlottenlund;2920;14995000.0;172.0;714.0;6.0;0.0;1935.0;D;7625.0;50.0;;2021-01-24 00:00:00;14;https://www.boliga.dk/bolig/1741477;https://maps.google.com/?q=55.617559,12.402882
1741454;Gl Lyngevej 10; 3450 Allerød;3450;3200000.0;140.0;850.0;4.0;0.0;1920.0;D;4474.0;0.0;1.43;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741454;https://maps.google.com/?q=55.8617374,12.3440905
1741212;Sofielundsvej 84; 2600 Glostrup;2600;3495000.0;91.0;604.0;3.0;0.0;1952.0;E;3140.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741212;https://maps.google.com/?q=55.67461,12.404143
1741307;Fyrrekrattet 8; Høje Taastrup;2630;4495000.0;145.0;661.0;5.0;0.0;1998.0;B;3689.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741307;https://maps.google.com/?q=56.382208,9.658991
1741432;Fyrrekrattet 2; Høje Taastrup;2630;4495000.0;148.0;648.0;5.0;0.0;1998.0;C;3681.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741432;https://maps.google.com/?q=56.382151,9.657822
1741147;Hovedgaden 528; 2640 Hedehusene;2640;4595000.0;277.0;1496.0;7.0;0.0;1904.0;F;3797.0;25.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741147;https://maps.google.com/?q=55.6240239,8.5998098
1741424;Fredensvej 13; 2970 Hørsholm;2970;5395000.0;149.0;857.0;6.0;0.0;1965.0;D;5856.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741424;https://maps.google.com/?q=55.128713,11.950053
1741368;Bjerggårdsvænget 12; Gl Holte;2840;6895000.0;233.0;1003.0;7.0;0.0;1971.0;C;7562.0;131.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741368;https://maps.google.com/?q=55.841698,12.506002
1741385;Agermånevej 1; 2800 Kongens Lyngby;2800;6995000.0;135.0;493.0;5.0;0.0;1936.0;E;5037.0;74.0;124.33;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741385;https://maps.google.com/?q=54.695906,11.957368
1741220;Borgm.Schneiders Vej 106; Øverød;2840;6995000.0;190.0;1499.0;6.0;0.0;1980.0;D;7980.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741220;https://maps.google.com/?q=
1741153;Skovridergårdsvej 21; 2830 Virum;2830;7250000.0;164.0;800.0;5.0;0.0;1958.0;E;6404.0;0.0;0.46;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741153;https://maps.google.com/?q=55.800083,12.473888
1741380;Taarbæk Strandvej 62; 2930 Klampenborg;2930;9500000.0;102.0;157.0;4.0;0.0;1889.0;C;5054.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741380;https://maps.google.com/?q=55.784642,12.593126
1741165;Rådhusvej 29; 2920 Charlottenlund;2920;10995000.0;208.0;678.0;8.0;0.0;1892.0;E;6318.0;0.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741165;https://maps.google.com/?q=55.750513,12.569978
1741309;Schioldannsvej 7; 2920 Charlottenlund;2920;11450000.0;195.0;718.0;7.0;0.0;1899.0;D;7082.0;83.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741309;https://maps.google.com/?q=55.764518,12.583822
1741393;Søbakken 33; 2920 Charlottenlund;2920;26900000.0;191.0;788.0;7.0;0.0;1954.0;A10;7998.0;171.0;;2021-01-23 00:00:00;15;https://www.boliga.dk/bolig/1741393;https://maps.google.com/?q=55.759123,12.595307
1741042;Lykkesholmvej 1; 3400 Hillerød;3400;1450000.0;104.0;1000.0;0.0;0.0;0.0;-;0.0;0.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1741042;https://maps.google.com/?q=56.348593,10.774067
1740874;Buddingevej 216; 2860 Søborg;2860;2975000.0;93.0;1270.0;4.0;0.0;1934.0;C;2705.0;93.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1740874;https://maps.google.com/?q=55.751251,12.494893
1740869;Juni Alle 39; 2860 Søborg;2860;3750000.0;144.0;606.0;5.0;0.0;1959.0;E;3682.0;0.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1740869;https://maps.google.com/?q=55.726282,12.465706
1741060;Dyrholmen 39; 2730 Herlev;2730;3750000.0;101.0;851.0;4.0;0.0;1955.0;D;4228.0;0.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1741060;https://maps.google.com/?q=56.119478,12.263227
1741061;Darupvej 174; Darup;4000;4495000.0;187.0;815.0;6.0;0.0;1979.0;D;3636.0;0.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1741061;https://maps.google.com/?q=55.608594,12.060808
1740913;Espegårdsvej 16; 2880 Bagsværd;2880;5795000.0;154.0;728.0;6.0;0.0;1969.0;D;5396.0;88.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1740913;https://maps.google.com/?q=56.081004,12.154764
1740945;Nørrevænget 102; 3500 Værløse;3500;5895000.0;187.0;1027.0;6.0;0.0;1977.0;C;5121.0;0.0;1.22;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1740945;https://maps.google.com/?q=55.791546,12.362151
1741013;Tvendagervej 19; 2750 Ballerup;2750;6195000.0;163.0;756.0;6.0;0.0;1997.0;D;4997.0;0.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1741013;https://maps.google.com/?q=55.755816,12.345043
1740880;Markvangen 10; 2820 Gentofte;2820;7695000.0;158.0;993.0;6.0;0.0;1955.0;E;5605.0;114.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1740880;https://maps.google.com/?q=56.211158,10.702278
1740877;Emilievej 7; 2920 Charlottenlund;2920;19800000.0;237.0;709.0;7.0;0.0;1924.0;D;10485.0;75.0;;2021-01-22 00:00:00;16;https://www.boliga.dk/bolig/1740877;https://maps.google.com/?q=57.43603,10.528179
1740483;Dybedalsvej 11; 3520 Farum;3520;4195000.0;140.0;821.0;5.0;0.0;1970.0;D;4804.0;0.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740483;https://maps.google.com/?q=55.810183,12.385701
1740667;Søndervej 40; 2750 Ballerup;2750;5095000.0;88.0;1220.0;4.0;0.0;1960.0;D;5328.0;80.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740667;https://maps.google.com/?q=56.832636,8.713312
1740517;Lundtoftevej 131B; 2800 Kongens Lyngby;2800;5495000.0;150.0;544.0;6.0;0.0;1953.0;E;4589.0;36.0;2.53;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740517;https://maps.google.com/?q=55.789419,12.517812
1740374;Bækkeskovvej 8C; 2665 Vallensbæk Strand;2665;5795000.0;152.0;468.0;5.0;0.0;2020.0;A20;4277.0;0.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740374;https://maps.google.com/?q=55.6986826,12.4925169
1740690;Bernstorfflund Alle 42; 2920 Charlottenlund;2920;8000000.0;113.0;567.0;3.0;0.0;1959.0;D;5546.0;0.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740690;https://maps.google.com/?q=55.764705,12.552675
1740434;Søgårdsvej 52A; 2820 Gentofte;2820;8495000.0;192.0;0.0;6.0;0.0;1944.0;C;4292.0;95.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740434;https://maps.google.com/?q=55.742476,12.536371
1740600;Slotsvej 35A; 2920 Charlottenlund;2920;12900000.0;194.0;783.0;7.0;0.0;1966.0;D;7593.0;0.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740600;https://maps.google.com/?q=55.763851,12.556267
1740515;Lindegårdsvej 32; 2920 Charlottenlund;2920;16500000.0;275.0;946.0;9.0;0.0;1916.0;C;7450.0;119.0;;2021-01-21 00:00:00;17;https://www.boliga.dk/bolig/1740515;https://maps.google.com/?q=56.532763,10.121069
1740020;Hovedgaden 476; 2640 Hedehusene;2640;2295000.0;101.0;491.0;3.0;0.0;1924.0;E;2574.0;0.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740020;https://maps.google.com/?q=55.650092,12.203505
1740142;Hvidovregade 23; 2650 Hvidovre;2650;2595000.0;120.0;655.0;4.0;0.0;1830.0;-;2706.0;0.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740142;https://maps.google.com/?q=55.656362,12.475701
1740033;Hedevej 25; 2640 Hedehusene;2640;3695000.0;212.0;669.0;7.0;0.0;1940.0;C;3414.0;0.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740033;https://maps.google.com/?q=56.339726,9.247435
1740229;Ålbrovej 7B; 2730 Herlev;2730;4195000.0;131.0;720.0;5.0;0.0;1907.0;E;4162.0;0.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740229;https://maps.google.com/?q=55.726321,12.419503
1740228;Vingetoften 9; 2730 Herlev;2730;4495000.0;120.0;720.0;4.0;0.0;1967.0;D;4389.0;120.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740228;https://maps.google.com/?q=55.728974,12.415499
1740272;Birkehaven 120; 3400 Hillerød;3400;4495000.0;134.0;698.0;5.0;0.0;1947.0;C;3551.0;50.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740272;https://maps.google.com/?q=55.943155,12.337992
1740231;Lyngen 25; 2800 Kongens Lyngby;2800;5495000.0;110.0;1161.0;5.0;0.0;1955.0;D;4895.0;110.0;1580.61;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740231;https://maps.google.com/?q=69.52462,20.23278
1740023;Sønderskovvej 13; 3460 Birkerød;3460;7495000.0;144.0;3946.0;6.0;0.0;2000.0;D;4385.0;0.0;2.57;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740023;https://maps.google.com/?q=55.844573,12.383322
1740134;Hartmannsvej 55B; 2920 Charlottenlund;2920;9495000.0;156.0;692.0;6.0;0.0;1968.0;C;5531.0;60.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740134;https://maps.google.com/?q=55.74643,12.567175
1740237;Biskop Svanes Vej 60; 3460 Birkerød;3460;10495000.0;270.0;2219.0;9.0;0.0;1892.0;D;9359.0;68.0;2.58;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740237;https://maps.google.com/?q=55.847635,12.462979
1740359;Bernstorfflund Alle 47; 2920 Charlottenlund;2920;12000000.0;157.0;788.0;5.0;0.0;1964.0;D;6689.0;0.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740359;https://maps.google.com/?q=55.766075,12.552555
1740116;Eggersvej 43; 2900 Hellerup;2900;12750000.0;235.0;800.0;6.0;0.0;1934.0;D;7065.0;80.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740116;https://maps.google.com/?q=55.738798,12.551793
1740039;Lille Fredensvej 11; 2920 Charlottenlund;2920;12995000.0;153.0;802.0;7.0;0.0;1960.0;F;3975.0;97.0;;2021-01-20 00:00:00;18;https://www.boliga.dk/bolig/1740039;https://maps.google.com/?q=55.754686,12.570387
