boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1714102;;;3460;;;;;;;;;;;;;;
1704329;;;3460;;;;;;;;;;;;;;
1699341;;;3460;;;;;;;;;;;;;;
1696895;;;3460;;;;;;;;;;;;;;
1695355;;;3460;;;;;;;;;;;;;;
1694965;;;3460;;;;;;;;;;;;;;
1692264;;;3460;;;;;;;;;;;;;;
1685601;;;3460;;;;;;;;;;;;;;
1665981;;;3460;;;;;;;;;;;;;;
1655928;;;3460;;;;;;;;;;;;;;
1655124;;;3460;;;;;;;;;;;;;;
1612567;;;3460;;;;;;;;;;;;;;
1739470;;;2830;;;;;;;;;;;;;;
1738639;;;2830;;;;;;;;;;;;;;
1736577;;;2830;;;;;;;;;;;;;;
1731385;;;2830;;;;;;;;;;;;;;
1730811;;;2830;;;;;;;;;;;;;;
1722053;;;2830;;;;;;;;;;;;;;
1710217;;;2830;;;;;;;;;;;;;;
1709447;;;2830;;;;;;;;;;;;;;
1696632;;;2830;;;;;;;;;;;;;;
1693855;;;2830;;;;;;;;;;;;;;
1610773;;;2830;;;;;;;;;;;;;;
1739546;;;2800;;;;;;;;;;;;;;
1739472;;;2800;;;;;;;;;;;;;;
1737419;;;2800;;;;;;;;;;;;;;
1737298;;;2800;;;;;;;;;;;;;;
1734677;;;2800;;;;;;;;;;;;;;
1733263;;;2800;;;;;;;;;;;;;;
1729376;;;2800;;;;;;;;;;;;;;
1727522;;;2800;;;;;;;;;;;;;;
1725894;;;2800;;;;;;;;;;;;;;
1725242;;;2800;;;;;;;;;;;;;;
1725114;;;2800;;;;;;;;;;;;;;
1723607;;;2800;;;;;;;;;;;;;;
1721234;;;2800;;;;;;;;;;;;;;
1716747;;;2800;;;;;;;;;;;;;;
1714889;;;2800;;;;;;;;;;;;;;
1714393;;;2800;;;;;;;;;;;;;;
1711169;;;2800;;;;;;;;;;;;;;
1710369;;;2800;;;;;;;;;;;;;;
1709468;;;2800;;;;;;;;;;;;;;
1709219;;;2800;;;;;;;;;;;;;;
1707472;;;2800;;;;;;;;;;;;;;
1706557;;;2800;;;;;;;;;;;;;;
1702495;;;2800;;;;;;;;;;;;;;
1701836;;;2800;;;;;;;;;;;;;;
1701123;;;2800;;;;;;;;;;;;;;
1700693;;;2800;;;;;;;;;;;;;;
1700624;;;2800;;;;;;;;;;;;;;
1695965;;;2800;;;;;;;;;;;;;;
1688427;;;2800;;;;;;;;;;;;;;
1674026;;;2800;;;;;;;;;;;;;;
1673166;;;2800;;;;;;;;;;;;;;
1663973;;;2800;;;;;;;;;;;;;;
1640040;;;2800;;;;;;;;;;;;;;
1604801;;;2800;;;;;;;;;;;;;;
1354680;;;2800;;;;;;;;;;;;;;
